State,ZIP,Access Code,Latitude,Longitude
MA,1267,public,42.656536,-73.239784
MA,2301,public,42.057059,-71.062686
NV,89014,public,36.0451,-115.024506
NY,14621,public,43.192753,-77.58572
NY,14621,public,43.19334,-77.58572
CA,90048,public,34.074376,-118.384093
FL,32703,public,28.672153,-81.508709
FL,33542,public,28.235167,-82.18131
CA,91601,public,34.165477,-118.367613
CA,91601,public,34.161972,-118.37234
CA,91356,public,34.172671,-118.558187
CA,91356,public,34.172915,-118.559603
CA,91401,public,34.172678,-118.439857
CA,91401,public,34.172416,-118.44729
CA,90006,public,34.0528108,-118.30517
CA,96150,public,38.95177,-119.949689
CA,96150,public,38.95207,-119.94928
CA,96150,public,38.96023,-119.946422
CA,96150,public,38.960566,-119.947062
MA,2169,public,42.24876,-71.00033
MA,1945,public,42.496952,-70.85269
NY,12304,public,42.775429,-73.893254
NY,12302,public,42.86792,-73.928295
NY,12065,public,42.845312,-73.807884
NY,12065,public,42.845347,-73.807945
UT,84020,public,40.523879,-111.855032
UT,84020,public,40.5249,-111.862848
VA,23235,public,37.506305,-77.591372
TX,77375,public,30.016837,-95.594274
ID,83706,public,43.59987,-116.183376
PA,19104,public,39.9580902,-75.1890916
CA,90404,public,34.023627,-118.482467
CA,92024,public,33.027352,-117.255974
FL,33762,public,27.906123,-82.692104
FL,33762,public,27.906213,-82.692031
MA,1527,public,42.22089,-71.75044
MI,49685,public,44.684877,-85.657271
NY,12302,public,42.887598,-73.93673
PA,19010,public,40.032784,-75.340254
PA,19087,public,40.04162,-75.36861
TX,78216,public,29.527418,-98.49789
MD,20850,public,39.099443,-77.185306
CA,90024,public,34.05789294,-118.4431853
CA,91601,public,34.1601313,-118.3712654
CA,94025,public,37.4862476,-122.184571
CA,92311,public,34.846833,-117.083852
CA,92705,public,33.707477,-117.845819
CO,81632,public,39.64268,-106.590854
MO,64145,public,38.876513,-94.604386
CA,90031,public,34.077363,-118.215496
CA,95336,public,37.796024,-121.19773
AZ,86445,public,35.700001,-114.476495
NY,14744,public,42.427058,-78.157209
NY,14020,public,42.993306,-78.207766
NY,14580,public,43.227453,-77.422364
NY,14414,public,42.90966,-77.732626
NY,14818,public,42.421065,-76.838615
NY,14905,public,42.07722,-76.844582
NY,14892,public,42.003208,-76.524565
PA,19341,public,40.06485,-75.687998
MD,21162,public,39.367887,-76.44597
PA,15301,public,40.216234,-80.199718
PA,15301,public,40.216234,-80.199718
PA,15317,public,40.303789,-80.137934
OR,97225,public,45.513606,-122.759914
NY,14750,public,42.103591,-79.328576
NY,14750,public,42.102039,-79.325406
NY,14701,public,42.110155,-79.28285
NY,14070,public,42.457597,-78.932165
NY,14779,public,42.157913,-78.708146
NY,14731,public,42.283144,-78.669294
NY,14141,public,42.510491,-78.665211
NY,14141,public,42.507662,-78.666638
NY,14009,public,42.534763,-78.42396
NY,14744,public,42.423533,-78.158051
NY,14020,public,43.004421,-78.203921
NY,14428,public,43.104011,-77.883046
NY,14559,public,43.191902,-77.799795
NC,27713,public,35.898567,-78.942932
NY,14840,public,42.39883,-77.227276
NY,14818,public,42.469877,-76.864653
NY,14850,public,42.422535,-76.518884
CO,80237,public,39.625845,-104.900964
CO,80237,public,39.625845,-104.900964
PA,19020,public,40.125289,-74.96407
MA,2601,public,41.676617,-70.307105
CA,94621,public,37.746162,-122.195179
DC,20003,public,38.876221,-77.008235
CA,92182,public,32.775729,-117.067205
CA,92392,public,34.469873,-117.382322
UT,84120,public,40.713058,-111.985146
CA,93010,public,34.217937,-119.064522
DE,19806,public,39.757177,-75.567219
CA,92230,public,33.91962,-116.798149
CA,92230,public,33.919728,-116.799043
CA,92230,public,33.920761,-116.801191
CA,92230,public,33.922718,-116.794649
CA,92230,public,33.919614,-116.798404
CA,90405,public,33.99827,-118.481125
CA,92182,public,32.775934,-117.074622
MO,63110,public,38.635726,-90.251582
NJ,7068,public,40.825764,-74.33314
NY,10901,public,41.12011,-74.11662
IL,60638,public,41.788349,-87.740075
IL,60638,public,41.79407,-87.749467
IL,60666,public,41.99323,-87.881443
IL,60614,public,41.925715,-87.666226
IL,60914,public,41.165404,-87.85026
IL,60901,public,41.125554,-87.881668
IL,61801,public,40.109651,-88.226594
IL,61801,public,40.101017,-88.222374
IL,61820,public,40.088819,-88.239863
IL,61822,public,40.072306,-88.311422
IL,61822,public,40.072306,-88.311422
IL,61821,public,40.133406,-88.293768
IL,61856,public,40.050206,-88.565834
IL,61938,public,39.482993,-88.34533
IL,61938,public,39.418845,-88.386345
IL,62558,public,39.594543,-89.606847
IL,62704,public,39.797803,-89.657204
IL,62702,public,39.807992,-89.656367
IL,62781,public,39.809445,-89.657248
IL,62702,public,39.811266,-89.654267
IL,61761,public,40.507053,-88.983546
IL,61761,public,40.53328,-88.991532
IL,61701,public,40.491151,-88.953914
IL,61704,public,40.501398,-88.903209
IL,61611,public,40.670944,-89.583822
IL,61611,public,40.670658,-89.586583
IL,61602,public,40.689489,-89.588879
IL,61606,public,40.699071,-89.618674
IL,61455,public,40.460697,-90.666856
MN,55416,public,44.936292,-93.348112
KS,66801,public,38.414344,-96.21673
ND,58104,public,46.843599,-96.881833
OK,74820,public,34.774109,-96.698376
NC,27278,public,36.092325,-79.106383
CA,92028,public,33.387596,-117.241089
CA,91311,public,34.248571,-118.580774
CA,91311,public,34.248291,-118.580446
CA,91311,public,34.248953,-118.580533
OH,43228,public,39.937703,-83.112335
OH,43212,public,39.976519,-83.042922
OH,43230,public,40.071457,-82.863495
RI,2895,public,42.004435,-71.49467
TN,37221,public,36.079158,-86.955047
OR,97215,public,45.512306,-122.611223
OR,97351,public,44.851535,-123.18366
MD,20774,public,38.9148413,-76.8451134
AZ,85225,public,33.301293,-111.843177
AZ,85225,public,33.301274,-111.843188
CA,92311,public,34.856947,-117.091244
CA,95548,public,41.529276,-124.038401
MA,1089,public,42.14403,-72.62522
NY,11968,public,40.88548,-72.380628
OH,43022,public,40.375128,-82.39564
CA,20715,public,38.9570814,-76.7077064
FL,33133,public,25.729699,-80.239613
FL,33133,public,25.729679,-80.239719
FL,32084,public,29.889847,-81.313976
MA,1609,public,42.265812,-71.808846
NJ,7105,public,40.734673,-74.16186
NJ,7102,public,40.734657,-74.16184
NY,10538,public,40.933502,-73.74707
NC,27701,public,35.993759,-78.908234
UT,84094,public,40.579544,-111.855327
CA,90068,public,34.105879,-118.322866
CA,90272,public,34.048073,-118.543866
CA,90044,public,33.974729,-118.290675
CA,90248,public,33.864826,-118.309021
CO,80020,public,39.938837,-105.125534
CA,91301,public,34.145134,-118.76846
CA,90806,public,33.810633,-118.161879
CO,81601,public,39.534517,-107.322863
CO,81601,public,39.54706,-107.327827
CO,81050,public,38.039196,-103.51317
CO,81601,public,39.545534,-107.324141
FL,33316,public,26.095329,-80.136952
MA,2062,public,42.187717,-71.17952
MI,48104,public,42.281704,-83.74472
NY,12202,public,42.637853,-73.758948
NC,27546,public,35.463818,-78.914215
OH,43420,public,41.341733,-83.126995
NM,88401,public,35.158319,-103.701723
TX,77016,public,29.869737,-95.301401
CA,91311,public,34.248953,-118.580398
GA,30315,public,33.692326,-84.406758
IL,60605,public,41.868618,-87.624626
KY,41035,public,38.676326,-84.596296
MA,1803,public,42.50664,-71.19404
NY,12946,public,44.294688,-74.011179
PA,18657,public,41.552236,-75.910397
VA,24016,public,37.256565,-79.943726
CA,90015,public,34.1724,-118.5044
WI,53715,public,43.151212,-89.295853
CA,90017,public,34.046751,-118.260755
AL,35055,public,34.197895,-86.83019
FL,34240,public,27.304255,-82.44296
FL,34946,public,27.487852,-80.366196
MA,1982,public,42.619762,-70.854324
MI,49068,public,42.255999,-84.964313
NC,28203,public,35.207005,-80.861607
OK,73114,public,35.602314,-97.50055
CA,93245,public,36.30539,-119.791514
CO,81050,public,37.988564,-103.565544
MA,2114,public,42.361211,-71.061696
MA,2130,public,42.31112,-71.115204
MA,2368,public,42.162685,-71.059654
OH,43221,public,40.03095,-83.051786
VA,22401,public,38.311073,-77.48226
CA,90001,public,33.960029,-118.264327
CA,91606,public,34.182971,-118.384961
CA,91352,public,34.213932,-118.373347
CA,91352,public,34.217851,-118.36853
GA,30022,public,34.038815,-84.304759
CA,90061,public,33.93682322,-118.2827188
SC,29730,public,34.923072,-80.991091
NY,10917,public,41.315289,-74.135275
RI,2917,public,41.883556,-71.539309
MN,55111,private,44.873526,-93.191218
GA,30305,public,33.84111,-84.384784
CA,92782,public,33.723671,-117.793079
ME,4210,public,44.13478,-70.23443
PA,18929,public,40.24885,-75.09654
SC,29455,public,32.7454,-80.10503
TX,77384,public,30.198752,-95.456868
WA,98335,public,47.318046,-122.584772
WA,98337,public,47.563883,-122.624526
WA,98221,public,48.517768,-122.610743
UT,84302,public,41.489502,-112.014527
UT,84321,public,41.735977,-111.833299
UT,84321,public,41.735977,-111.833299
UT,84321,public,41.742536,-111.81648
UT,84321,public,41.742227,-111.810817
UT,84321,public,41.744119,-111.811949
UT,84341,public,41.751946,-111.814792
UT,84321,public,41.679432,-111.871185
UT,84408,public,41.193929,-111.946515
UT,84408,public,41.194178,-111.942761
UT,84408,public,41.192856,-111.941149
UT,84401,public,41.218001,-111.960286
FL,32827,public,28.372469,-81.28014
FL,32827,public,28.372469,-81.28014
WA,98626,public,46.143261,-122.898533
CA,94804,public,37.898447,-122.308938
CA,94608,private,37.835118,-122.283766
CA,95501,public,40.776782,-124.150245
HI,96814,public,21.292791,-157.84306
HI,96819,public,21.345846,-157.894653
HI,96822,public,21.307772,-157.80777
HI,96797,public,21.425977,-157.99709
MD,20814,public,38.981849,-77.097914
MN,56222,public,44.955627,-95.3680127
KY,40004,public,37.8293829,-85.4761696
CA,92346,public,34.120983,-117.210849
CA,92346,public,34.120588,-117.210721
CA,92612,public,33.670987,-117.839637
CA,91915,public,32.611759,-116.967309
CA,90274,public,33.76882,-118.365007
CA,90274,public,33.768869,-118.364873
CA,92374,public,34.07431,-117.203069
CA,92868,public,33.785423,-117.889496
CA,90803,public,33.75718,-118.110731
CA,92701,public,33.75003,-117.871669
CA,93458,public,34.980329,-120.434611
CA,90640,public,34.034767,-118.090629
CA,94005,public,37.67232,-122.382971
CA,94621,public,37.732015,-122.200353
CA,93041,public,34.144424,-119.19702
CA,93041,public,34.14444,-119.197
CA,90028,public,34.101048,-118.341291
CA,94568,public,37.704735,-121.919655
CA,91768,public,34.046069,-117.802596
CA,92507,public,33.974677,-117.336024
CA,91730,public,34.10372,-117.574477
CA,94568,public,37.70477,-121.9198
CA,94513,public,37.934686,-121.693475
CA,95134,public,37.39888,-121.93994
CA,92069,public,33.139135,-117.163792
CA,90017,public,34.049437,-118.262241
CA,92703,public,33.747461,-117.877762
CA,92703,public,33.747693,-117.877771
CA,92660,public,33.615107,-117.869729
CA,92672,public,33.44155,-117.627754
CA,95814,public,38.582015,-121.489482
CA,92630,public,33.659558,-117.680017
CA,94080,public,37.669293,-122.390555
CA,95110,public,37.352158,-121.90707
CA,90067,public,34.058674,-118.413095
CA,90640,public,34.014397,-118.09956
CA,90640,public,34.014197,-118.099612
CA,90640,public,34.014142,-118.099623
CA,94704,public,37.87059,-122.269893
CA,94040,public,37.397425,-122.103842
CA,94704,public,37.87037,-122.269844
CA,94704,public,37.870823,-122.26991
CA,95404,public,38.416693,-122.700026
CA,92562,public,33.560093,-117.20961
CA,92562,public,33.55703,-117.21156
CA,92694,public,33.52212,-117.61658
CA,92626,public,33.69241,-117.89268
CA,93611,public,36.84009,-119.715546
CA,93611,public,36.840008,-119.715546
CA,92612,public,33.678011,-117.85538
CA,92612,public,33.678026,-117.855258
CA,92656,public,33.555989,-117.735327
CA,92555,public,33.911428,-117.195965
CA,92374,public,34.075884,-117.206057
CA,92504,public,33.93215,-117.408104
CA,92618,public,33.652558,-117.706605
CA,95008,public,37.287658,-121.944753
CA,92346,public,34.148094,-117.226701
CA,92346,public,34.148007,-117.226649
CA,95008,public,37.288732,-121.942763
CA,91502,public,34.186426,-118.310496
CA,91505,public,34.155426,-118.345898
CA,91506,public,34.163041,-118.314174
CA,92392,public,34.470993,-117.35262
CA,95008,public,37.292156,-121.93323
CA,95008,public,37.29177,-121.93243
CA,91502,public,34.182072,-118.309247
CA,92037,public,32.864084,-117.254007
CA,94085,public,37.38644,-122.02523
CA,93711,public,36.851495,-119.788957
CA,92648,public,33.693377,-117.989535
CA,95035,public,37.448421,-121.923027
CA,91350,public,34.426485,-118.53637
CA,90303,public,33.9308,-118.32411
CA,90303,public,33.930828,-118.323695
CA,90802,public,33.76556,-118.195875
CA,92253,public,33.706766,-116.276949
CA,92122,public,32.874439,-117.212605
CA,90250,public,33.917987,-118.353778
CA,91502,public,34.181113,-118.310916
CA,93721,public,36.736959,-119.794233
CA,92262,public,33.902733,-116.544726
CA,92037,public,32.880642,-117.22124
CA,95112,public,37.373995,-121.894977
CA,92603,public,33.640816,-117.74383
CA,94080,public,37.654824,-122.39396
CA,90242,public,33.924608,-118.151863
CA,93611,public,36.83785,-119.700679
CA,91702,public,34.114358,-117.907417
CA,95965,public,39.648182,-121.65107
CA,95965,public,39.648148,-121.65104
CA,90210,public,34.068078,-118.400304
CA,90210,public,34.067902,-118.400231
CA,94559,public,38.28685,-122.277751
CA,93010,public,34.222638,-119.104395
CA,92657,public,33.568703,-117.830445
CA,92647,public,33.715317,-118.007217
CA,92802,public,33.801738,-117.910729
CA,94102,public,37.780295,-122.417671
CA,92802,public,33.80177,-117.908964
CA,92802,public,33.801983,-117.908574
CA,91101,public,34.145557,-118.133185
CA,92802,public,33.802635,-117.9096
CA,92802,public,33.801719,-117.908477
CA,94550,public,37.675129,-121.756545
CA,95405,public,38.449986,-122.668994
CA,90805,public,33.846247,-118.194201
CA,93933,public,36.651921,-121.789554
CA,93933,public,36.652499,-121.790988
CA,90706,public,33.878772,-118.14318
CA,95136,public,37.276215,-121.866974
CA,90071,public,34.052939,-118.253946
CA,92092,public,32.873737,-117.237719
CA,94158,public,37.768069,-122.388586
CA,93612,public,36.812897,-119.700714
CA,93612,public,36.809834,-119.70876
CA,92201,public,33.660746,-115.720618
CA,92504,public,33.950481,-117.44638
CA,91361,public,34.174618,-118.86044
CA,91360,public,34.18545,-118.88356
CA,91362,public,34.199516,-118.85433
CA,91362,public,34.1747,-118.84969
CA,91767,public,34.067274,-117.719057
CA,91356,public,34.170932,-118.533861
CA,91356,public,34.170944,-118.533589
CA,91356,public,34.170867,-118.533839
CA,91356,public,34.170765,-118.53386
CA,94608,public,37.83803,-122.29375
CA,94063,public,37.486248,-122.20276
CA,94806,public,37.968627,-122.336635
CA,94806,public,37.968613,-122.336764
CA,92584,public,33.634935,-117.175217
CA,92841,public,33.774456,-117.976898
CA,92844,public,33.774421,-117.9769
CA,94109,public,37.806522,-122.41977
CA,91505,public,34.152588,-118.342683
CA,92618,public,33.652588,-117.742486
CA,94044,public,37.60706,-122.49713
CA,92115,public,32.77265,-117.077484
CA,94403,public,37.549362,-122.30673
CA,90404,public,34.025929,-118.488965
CA,95386,public,37.639053,-120.758999
CA,95403,public,38.480099,-122.736375
CA,90032,public,34.066725,-118.168439
CA,92071,public,32.844994,-116.996191
CA,90403,public,34.033263,-118.480151
CA,94520,public,37.978409,-122.033215
CA,94520,public,37.977415,-122.036184
CA,94588,public,37.697773,-121.922519
CA,92612,public,33.648863,-117.827883
CA,93035,public,34.17488,-119.23132
CA,95630,public,38.64738,-121.16317
CA,92673,public,33.450855,-117.607521
CA,92801,public,33.840288,-117.958588
CA,95008,public,37.266781,-121.956808
CA,94510,public,38.051955,-122.152939
CA,94025,public,37.480021,-122.148635
CA,90013,public,34.042155,-118.233745
CA,90013,public,34.04228,-118.233604
CA,95110,public,37.338661,-121.901342
CA,95110,public,37.337713,-121.900331
CA,95128,public,37.317406,-121.918396
CA,95661,public,38.749933,-121.259897
CA,92660,public,33.614733,-117.877152
CA,92660,public,33.61477,-117.877205
CA,92612,public,33.673835,-117.844601
CA,94158,public,37.768009,-122.388589
CA,94158,public,37.768145,-122.388393
CA,94903,public,37.998192,-122.529047
CA,93720,public,36.84049,-119.750694
CA,95620,public,38.455778,-121.840948
CA,93454,public,34.941285,-120.420412
CA,90014,public,34.04896,-118.254616
CA,92078,public,33.132179,-117.157041
CA,92078,public,33.132197,-117.157046
CA,92612,public,33.677493,-117.847567
CA,93110,public,34.44255,-119.780951
CA,92037,public,32.87618,-117.222383
CA,95064,public,36.999132,-122.06326
CA,90803,public,33.762708,-118.165095
CA,92663,public,33.62157,-117.907265
CA,92626,public,33.678238,-117.877027
CA,92011,public,33.114513,-117.28223
CA,94103,public,37.784401,-122.399612
CA,94110,public,37.754872,-122.405106
CA,91208,public,34.16584,-118.227959
CA,94931,public,38.338276,-122.71434
CA,95134,public,37.403437,-121.93338
CA,95652,public,38.665786,-121.39085
CA,92840,public,33.775347,-117.937303
CA,95035,public,37.436647,-121.920181
CA,92236,public,33.679054,-116.176885
CA,95134,public,37.420508,-121.962907
CA,95134,public,37.420553,-121.962861
CA,91733,public,34.0414,-118.049831
CA,94904,public,37.950535,-122.5491
CA,94904,public,37.950882,-122.54909
CA,94904,public,37.950966,-122.54926
CA,94306,public,37.40101,-122.129312
CA,94502,public,37.724626,-122.242009
CA,94551,public,37.71589,-121.70398
CA,94568,public,37.706478,-121.900378
CA,92108,public,32.769253,-117.147664
CA,92637,public,33.610613,-117.731237
CA,95826,public,38.559555,-121.41997
CA,95815,public,38.605907,-121.44319
CA,91711,public,34.094055,-117.720085
CA,92618,public,33.652122,-117.708042
CA,90038,public,34.084,-118.31647
CA,93451,public,35.831372,-120.758418
CA,93940,public,36.603664,-121.895834
CA,91006,public,34.129498,-118.028843
CA,91006,public,34.129599,-118.028591
CA,90807,public,33.828739,-118.185413
CA,93955,public,36.63669,-121.802108
CA,93727,public,36.764429,-119.720226
CA,93463,public,34.596462,-120.136396
CA,94588,public,37.691187,-121.889767
CA,95054,public,37.387928,-121.959724
CA,95713,public,39.085168,-120.955382
CA,92354,public,34.065076,-117.254841
CA,94520,public,37.982145,-122.032517
CA,95054,public,37.388447,-121.96021
CA,92806,public,33.851517,-117.85781
CA,94520,public,37.983953,-122.03247
CA,95678,public,38.747383,-121.285107
CA,91950,public,32.653805,-117.101234
CA,93463,public,34.595939,-120.143248
CA,93463,public,34.595312,-120.137981
CA,94107,public,37.778305,-122.393055
CA,92346,public,34.151086,-117.218362
CA,91730,public,34.083843,-117.575075
CA,92620,public,33.698779,-117.74061
CA,92683,public,33.742502,-118.001155
CA,95054,public,37.388775,-121.95957
CA,95945,public,39.234919,-121.053783
CA,92037,public,32.879142,-117.224083
CA,92663,public,33.62198,-117.931564
CA,93611,public,36.83943,-119.68331
CA,95330,public,37.832126,-121.286684
CA,92504,public,33.923536,-117.412225
CA,90292,public,33.97644,-118.458401
CA,92660,public,33.608886,-117.872048
CA,92614,public,33.687574,-117.855872
CA,92603,public,33.654036,-117.778109
CA,92833,public,33.859413,-117.97493
CA,94535,public,38.272111,-121.940304
CA,91384,public,34.496222,-118.626024
CA,91723,public,34.091754,-117.881211
CA,90755,public,33.796784,-118.169225
CA,93534,public,34.699745,-118.14541
CA,94025,public,37.454422,-122.181181
CA,92805,public,33.804253,-117.889854
CA,91730,public,34.084215,-117.574236
CA,94704,public,37.868772,-122.266758
CA,93101,public,34.414668,-119.692127
CA,94704,public,37.867365,-122.259492
CA,92626,public,33.691545,-117.889239
CA,94621,public,37.73081,-122.200066
CA,90503,public,33.836274,-118.352535
CA,90723,public,33.885031,-118.160357
CA,92126,public,32.889127,-117.15182
CA,95677,public,38.798412,-121.212295
CA,92870,public,33.895132,-117.871146
CA,91311,public,34.237069,-118.589222
CA,92870,public,33.895857,-117.87101
CA,92870,public,33.895371,-117.870778
CA,90292,public,33.98724,-118.445114
CA,91006,public,34.141448,-118.029186
CA,91731,public,34.076136,-118.039729
CA,91331,public,34.259904,-118.397121
CA,93002,public,34.275525,-119.280139
CA,93001,public,34.282524,-119.294038
CA,94588,public,37.699496,-121.890386
CA,90404,public,34.020738,-118.48104
CA,93001,public,34.279797,-119.292034
CA,90071,public,34.050967,-118.259147
CA,90028,public,34.10086,-118.340904
CA,91311,public,34.246795,-118.606615
CA,91311,public,34.246489,-118.606736
CA,90232,public,34.017348,-118.405287
CA,94541,public,37.665497,-122.0952
CA,92121,public,32.881154,-117.203324
CA,90242,public,33.919517,-118.124674
CA,94526,public,37.820816,-121.997623
CA,94526,public,37.821175,-121.99761
CA,92614,public,33.679279,-117.839594
CA,90621,public,33.863252,-117.995708
CA,92614,public,33.676528,-117.838971
CA,92590,public,33.49652,-117.1506
CA,92590,public,33.49419,-117.14684
CA,92101,public,32.717461,-117.160557
CA,95827,public,38.546754,-121.336584
CA,91007,public,34.133088,-118.052315
CA,93644,public,37.331856,-119.658787
CA,92025,public,33.115142,-117.096199
CA,93611,public,36.82888,-119.68318
CA,90015,public,34.040691,-118.266791
CA,90802,public,33.767708,-118.189026
CA,92121,public,32.882462,-117.206636
CA,90232,public,34.025202,-118.392569
CA,93636,public,36.886715,-119.798996
CA,90241,public,33.953185,-118.145118
CA,95023,public,36.85217,-121.405496
CA,92101,public,32.716407,-117.168569
CA,94402,public,37.553333,-122.30825
CA,92618,public,33.663857,-117.748165
CA,90241,public,33.935998,-118.100688
CA,90241,public,33.930642,-118.11024
CA,90241,public,33.930666,-118.110282
CA,90242,public,33.920207,-118.130998
CA,90241,public,33.952451,-118.136794
CA,95454,public,39.689208,-123.483252
CA,95376,public,37.734594,-121.424201
CA,95630,public,38.644193,-121.147465
CA,90045,public,33.976736,-118.391987
CA,95454,public,39.689199,-123.483241
CA,95937,public,38.881247,-121.971529
CA,93534,public,34.680115,-118.16331
CA,93449,public,35.148487,-120.649655
CA,91011,public,34.20889,-118.21038
CA,93449,public,35.148239,-120.649184
CA,91011,public,34.211033,-118.215866
CA,90068,public,33.976023,-118.391932
CA,95425,public,38.784618,-123.013258
CA,90802,public,33.76593,-118.19314
CA,90802,public,33.76565,-118.195961
CA,91011,public,34.20209,-118.19536
CA,93710,public,36.809635,-119.783089
CA,92683,public,33.758443,-117.987341
CA,92821,public,33.918934,-117.91235
CA,95814,public,38.585176,-121.495358
CA,94108,public,37.78932,-122.406038
CA,91302,public,34.171891,-118.659309
CA,92618,public,33.657107,-117.749526
CA,90045,public,33.975723,-118.390598
CA,92618,public,33.656438,-117.750792
CA,95814,public,38.584642,-121.493374
CA,92802,public,33.812949,-117.926787
CA,92802,public,33.812828,-117.927647
CA,92802,public,33.813112,-117.9277
CA,92802,public,33.812794,-117.927852
CA,95540,public,40.582018,-124.131027
CA,95928,public,39.728854,-121.799048
CA,93004,public,34.286857,-119.163935
CA,95448,public,38.609592,-122.871473
CA,90028,public,34.105911,-118.336494
CA,92122,public,32.867443,-117.21207
CA,92101,public,32.719381,-117.169677
CA,92101,public,32.719598,-117.1696
CA,92310,public,35.272039,-116.682193
CA,90265,public,34.03827,-118.68572
CA,92014,public,32.978502,-117.255882
CA,90094,public,33.972002,-118.42936
CA,92617,public,33.644619,-117.857724
CA,92509,public,34.016527,-117.380306
CA,95630,public,38.644181,-121.187769
CA,90067,public,34.056587,-118.416468
CA,92618,public,33.650241,-117.750527
CA,95020,public,37.024686,-121.565313
CA,91303,public,34.189528,-118.602374
CA,91203,public,34.158102,-118.254461
CA,90802,public,33.772562,-118.191291
CA,95363,public,37.468,-121.141898
CA,90266,public,33.901188,-118.391717
CA,91303,public,34.198702,-118.605453
CA,92612,public,33.677608,-117.859441
CA,94010,public,37.58001,-122.350637
CA,90803,public,33.757894,-118.143271
CA,93426,public,35.850233,-120.770224
CA,94402,public,37.531164,-122.337397
CA,95012,public,36.768138,-121.761792
CA,94402,public,37.534664,-122.336732
CA,90803,public,33.76371,-118.165724
CA,90802,public,33.763765,-118.165712
CA,94806,public,37.954834,-122.339111
CA,94515,public,38.578065,-122.578235
CA,91361,public,34.144235,-118.798378
CA,91361,public,34.14405,-118.799358
CA,90038,public,34.085494,-118.322572
CA,90292,public,33.976822,-118.45569
CA,95746,public,38.732105,-121.21373
CA,94025,public,37.481576,-122.169409
CA,92617,public,33.647245,-117.854654
CA,95131,public,37.384902,-121.924555
CA,91362,public,34.158199,-118.799232
CA,91362,public,34.158215,-118.800089
CA,90094,public,33.979086,-118.406012
CA,90071,public,34.052402,-118.254273
CA,90071,public,34.05114,-118.256314
CA,94596,public,37.908776,-122.066282
CA,92014,public,32.962414,-117.268232
CA,90012,public,34.052609,-118.24581
CA,90038,public,34.085559,-118.327009
CA,90038,public,34.08583,-118.327619
CA,95482,public,39.150095,-123.20983
CA,90802,public,33.768932,-118.195434
CA,95814,public,38.577847,-121.501535
CA,91746,public,34.030665,-118.016112
CA,92618,public,33.666403,-117.749857
CA,92617,public,33.645661,-117.855634
CA,94085,public,37.39095,-122.044263
CA,92868,public,33.788803,-117.89421
CA,95066,public,37.047623,-122.030465
CA,92592,public,33.478597,-117.135013
CA,92618,public,33.668087,-117.761525
CA,92618,public,33.669716,-117.761024
CA,91105,public,34.134327,-118.151226
CA,91740,public,34.118106,-117.822457
CA,90017,public,34.047971,-118.256332
CA,94025,public,37.485315,-122.146101
CA,94903,public,37.997932,-122.530661
CA,92101,public,32.729409,-117.210963
CA,94019,public,37.462566,-122.429623
CA,94040,public,37.38545,-122.084784
CA,92108,public,32.767942,-117.176199
CA,93720,public,36.839096,-119.742179
CA,92620,public,33.696462,-117.767268
CA,93625,public,36.627487,-119.682794
CA,95060,public,36.973721,-122.028015
CA,94904,public,37.943414,-122.517264
CA,90623,public,33.860046,-118.02921
CA,94920,public,37.894985,-122.499829
CA,94920,public,37.894729,-122.499892
CA,90015,public,34.043523,-118.257331
CA,94920,public,37.895247,-122.499965
CA,90401,public,34.014343,-118.493892
CA,92037,public,32.890022,-117.243193
CA,95336,public,37.80397,-121.193525
CA,94065,public,37.521625,-122.254982
CA,95687,public,38.352253,-121.959934
CA,94040,public,37.388739,-122.089277
CA,91746,public,34.029812,-118.021489
CA,93727,public,36.763631,-119.719894
CA,92618,public,33.646982,-117.73527
CA,90802,public,33.766352,-118.197584
CA,91355,public,34.417218,-118.550368
CA,95062,public,36.983934,-121.978215
CA,92617,public,33.637813,-117.849103
CA,94019,public,37.464548,-122.428821
CA,91377,public,34.183094,-118.764781
CA,95062,public,36.980289,-122.007959
CA,92618,public,33.647734,-117.739483
CA,92618,public,33.647843,-117.739078
CA,93309,public,35.355858,-119.091794
CA,91746,public,34.0294,-118.025272
CA,93117,public,34.417734,-119.848007
CA,90212,public,34.066681,-118.396867
CA,90071,public,34.051216,-118.256731
CA,95008,public,37.284793,-121.945119
CA,92122,public,32.852669,-117.183176
CA,94085,public,37.388866,-122.045547
CA,90066,public,33.976657,-118.426225
CA,95008,public,37.289612,-121.950661
CA,92618,public,33.676895,-117.74503
CA,95401,public,38.438569,-122.717175
CA,93003,public,34.250536,-119.205533
CA,91362,public,34.163795,-118.832855
CA,92274,public,33.602046,-116.162667
CA,92618,public,33.673011,-117.757098
CA,92618,public,33.672988,-117.757117
CA,90505,public,33.80871,-118.339165
CA,92130,public,32.952436,-117.235358
CA,93436,public,34.642816,-120.471555
CA,90210,public,34.074922,-118.393951
CA,91709,public,34.000755,-117.730535
CA,95219,public,38.05098,-121.373615
CA,94553,public,38.019778,-122.133325
CA,94128,public,37.635612,-122.401376
CA,90404,public,34.021016,-118.483441
CA,90016,public,34.024877,-118.375704
CA,92121,public,32.898419,-117.222993
CA,92130,public,32.962037,-117.186788
CA,95814,public,38.578526,-121.499118
CA,94304,public,37.442386,-122.170447
CA,95129,public,37.322727,-121.971686
CA,92130,public,32.952665,-117.235268
CA,92123,public,32.82462,-117.139008
CA,95054,public,37.384138,-121.975093
CA,94566,public,37.658249,-121.87893
